Sample	2	7	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	111
BG11_control_t0_r1_T1	1584.0	1430.0	24692.0	4430413.0	3778170.0	653.0	481.0	600.0	579.0	6749.0	24598.0	12836.0	766.0	885.0	6919.0	12533.0	22254.0	67041.0	37.0	33.0	116.0	1516.0	5597.0
BG11_control_t0_r2_T1	1808.0	1481.0	24911.0	4667093.0	4116067.0	820.0	739.0	722.0	596.0	7462.0	28772.0	15057.0	711.0	860.0	6427.0	12248.0	25921.0	86744.0	111.0	21.0	83.0	1747.0	5974.0
BG11_control_t8_r1_T1	1700.0	1352.0	22605.0	3833143.0	3230419.0	731.0	1308.0	618.0	557.0	6990.0	26630.0	12844.0	637.0	734.0	6371.0	10795.0	21339.0	74549.0	63.0	22.0	84.0	1425.0	4511.0
BG11_control_t8_r2_T1	1907.0	1627.0	25825.0	4638014.0	3924597.0	772.0	1169.0	771.0	639.0	7742.0	30513.0	14811.0	750.0	917.0	7296.0	12949.0	22667.0	84654.0	60.0	26.0	111.0	1377.0	4842.0
Lys_t0_r1_T1	2294.0	1596.0	23220.0	4460132.0	4005785.0	992.0	585.0	1294.0	588.0	7545.0	29701.0	14796.0	819.0	985.0	6193.0	12024.0	28376.0	88457.0	149.0	25.0	99.0	1488.0	5388.0
Lys_t0_r2_T1	2261.0	1699.0	24377.0	4719582.0	4284360.0	1173.0	659.0	677.0	554.0	8205.0	33118.0	16885.0	844.0	1062.0	7170.0	13382.0	29123.0	87138.0	96.0	30.0	133.0	1907.0	7410.0
Lys_t8_r1_T1	2372.0	1584.0	33220.0	5375344.0	3267544.0	878.0	556.0	1335.0	401.0	7668.0	30634.0	12714.0	779.0	886.0	7103.0	12714.0	24184.0	79304.0	75.0	28.0	96.0	1369.0	5205.0
Lys_t8_r2_T1	2370.0	1802.0	27474.0	4961145.0	3849180.0	1017.0	1075.0	894.0	550.0	8619.0	32919.0	15785.0	863.0	1062.0	8099.0	13707.0	26589.0	83087.0	71.0	29.0	140.0	1636.0	6534.0
