# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "BG11_control_t0_r1_T1.featureCounts.txt" "BG11_control_t0_r1_T1.bam" 
Geneid	Chr	Start	End	Strand	Length	BG11_control_t0_r1_T1.bam
sll0733|68	sll0733|68	1	22	.	22	321
sll0733|100	sll0733|100	1	20	.	20	470
ssl2874|85	ssl2874|85	1	22	.	22	180
ssl2874|61	ssl2874|61	1	17	.	17	156
ssl2874|136	ssl2874|136	1	19	.	19	204
ssl2874|109	ssl2874|109	1	17	.	17	132
ssl2874|72	ssl2874|72	1	19	.	19	301
sll0736|103	sll0736|103	1	17	.	17	384
sll0736|9	sll0736|9	1	17	.	17	460
sll0736|61	sll0736|61	1	22	.	22	328
sll0736|89	sll0736|89	1	22	.	22	225
sll0736|171	sll0736|171	1	19	.	19	166
sll0735|19	sll0735|19	1	22	.	22	239
sll0735|175	sll0735|175	1	18	.	18	1639
sll0735|120	sll0735|120	1	20	.	20	509
sll0735|189	sll0735|189	1	20	.	20	442
sll0735|34	sll0735|34	1	18	.	18	242
sll7075|229	sll7075|229	1	22	.	22	994
sll7075|74	sll7075|74	1	18	.	18	328
sll7075|52	sll7075|52	1	19	.	19	481
sll7075|119	sll7075|119	1	22	.	22	500
sll7075|151	sll7075|151	1	22	.	22	431
sll7077|10	sll7077|10	1	17	.	17	360
sll7077|113	sll7077|113	1	18	.	18	450
sll7077|62	sll7077|62	1	22	.	22	392
sll7077|94	sll7077|94	1	22	.	22	344
sll7077|21	sll7077|21	1	17	.	17	476
sll7070|325	sll7070|325	1	21	.	21	482
sll7070|340	sll7070|340	1	18	.	18	368
sll7070|20	sll7070|20	1	22	.	22	746
sll7070|313	sll7070|313	1	17	.	17	189
sll7056|71	sll7056|71	1	17	.	17	329
sll7056|169	sll7056|169	1	17	.	17	518
sll7056|155	sll7056|155	1	22	.	22	827
sll7056|124	sll7056|124	1	22	.	22	286
sll7056|52	sll7056|52	1	19	.	19	417
slr7049|67	slr7049|67	1	20	.	20	171
slr7049|41	slr7049|41	1	17	.	17	478
slr7049|79	slr7049|79	1	20	.	20	595
slr7049|95	slr7049|95	1	22	.	22	321
slr7049|25	slr7049|25	1	17	.	17	400
prfA|91	prfA|91	1	21	.	21	654
prfA|46	prfA|46	1	17	.	17	84
prfA|118	prfA|118	1	19	.	19	713
prfA|78	prfA|78	1	18	.	18	534
prfA|14	prfA|14	1	20	.	20	152
ssr1256|40	ssr1256|40	1	21	.	21	731
ssr1256|77	ssr1256|77	1	21	.	21	336
ssr1256|115	ssr1256|115	1	20	.	20	434
ssr1256|10	ssr1256|10	1	17	.	17	61
ssr1256|58	ssr1256|58	1	19	.	19	752
slr7060|49	slr7060|49	1	22	.	22	359
slr7060|102	slr7060|102	1	21	.	21	297
slr7060|27	slr7060|27	1	22	.	22	485
slr7060|90	slr7060|90	1	20	.	20	334
slr7060|117	slr7060|117	1	21	.	21	421
ssr1258|66	ssr1258|66	1	22	.	22	784
slr7041|139	slr7041|139	1	20	.	20	328
slr7041|127	slr7041|127	1	22	.	22	202
slr7041|70	slr7041|70	1	17	.	17	301
slr7041|21	slr7041|21	1	17	.	17	484
slr7041|10	slr7041|10	1	22	.	22	415
slr7024|271	slr7024|271	1	21	.	21	204
slr7024|83	slr7024|83	1	19	.	19	251
slr7024|253	slr7024|253	1	20	.	20	361
slr7024|69	slr7024|69	1	18	.	18	405
slr7024|213	slr7024|213	1	21	.	21	867
sll1543|19	sll1543|19	1	17	.	17	533
sll1543|168	sll1543|168	1	22	.	22	232
sll1543|52	sll1543|52	1	18	.	18	197
sll1543|76	sll1543|76	1	17	.	17	168
sll1543|208	sll1543|208	1	21	.	21	242
hlyB2|190	hlyB2|190	1	21	.	21	98
hlyB2|238	hlyB2|238	1	19	.	19	492
hlyB2|258	hlyB2|258	1	20	.	20	168
hlyB2|398	hlyB2|398	1	17	.	17	303
hlyB2|440	hlyB2|440	1	21	.	21	75
ssl0832|145	ssl0832|145	1	21	.	21	277
ssl0832|115	ssl0832|115	1	17	.	17	289
ssl0832|130	ssl0832|130	1	17	.	17	144
ssl0832|39	ssl0832|39	1	20	.	20	198
ssl0832|94	ssl0832|94	1	22	.	22	416
sll7055|164	sll7055|164	1	22	.	22	273
sll7055|267	sll7055|267	1	22	.	22	441
sll7055|151	sll7055|151	1	18	.	18	347
sll7055|14	sll7055|14	1	17	.	17	244
sll7055|197	sll7055|197	1	22	.	22	204
slr0598|110	slr0598|110	1	19	.	19	1076
slr0598|172	slr0598|172	1	21	.	21	646
slr0598|4	slr0598|4	1	20	.	20	362
slr0598|124	slr0598|124	1	20	.	20	37
slr0598|20	slr0598|20	1	21	.	21	456
ssr7079|16	ssr7079|16	1	18	.	18	706
ssr7079|31	ssr7079|31	1	17	.	17	455
ssr7079|66	ssr7079|66	1	19	.	19	240
truB|11	truB|11	1	20	.	20	353
truB|43	truB|43	1	18	.	18	385
truB|27	truB|27	1	22	.	22	593
truB|58	truB|58	1	18	.	18	454
truB|106	truB|106	1	19	.	19	566
slr0607|163	slr0607|163	1	18	.	18	235
slr0607|22	slr0607|22	1	20	.	20	348
slr0607|238	slr0607|238	1	21	.	21	326
slr0607|326	slr0607|326	1	19	.	19	123
slr0607|196	slr0607|196	1	17	.	17	689
slr0589|103	slr0589|103	1	18	.	18	287
slr0589|163	slr0589|163	1	22	.	22	267
slr0589|176	slr0589|176	1	20	.	20	427
slr0589|131	slr0589|131	1	20	.	20	381
slr0589|18	slr0589|18	1	20	.	20	213
slr0588|172	slr0588|172	1	20	.	20	194
slr0588|192	slr0588|192	1	21	.	21	160
slr0588|97	slr0588|97	1	20	.	20	923
slr0588|154	slr0588|154	1	17	.	17	654
slr0588|109	slr0588|109	1	20	.	20	196
slr0587|7	slr0587|7	1	18	.	18	178
slr0587|52	slr0587|52	1	20	.	20	379
slr0587|108	slr0587|108	1	21	.	21	731
slr0587|25	slr0587|25	1	19	.	19	912
slr0587|73	slr0587|73	1	22	.	22	616
slr0586|77	slr0586|77	1	22	.	22	406
slr0586|240	slr0586|240	1	18	.	18	193
slr0586|110	slr0586|110	1	22	.	22	414
slr0586|316	slr0586|316	1	19	.	19	271
slr0586|97	slr0586|97	1	18	.	18	650
recA|23	recA|23	1	17	.	17	557
recA|106	recA|106	1	17	.	17	378
recA|4	recA|4	1	18	.	18	343
recA|34	recA|34	1	19	.	19	298
recA|46	recA|46	1	17	.	17	215
sll1108|82	sll1108|82	1	20	.	20	147
sll1108|4	sll1108|4	1	21	.	21	743
sll1108|55	sll1108|55	1	20	.	20	1004
sll1108|17	sll1108|17	1	19	.	19	263
sll1108|70	sll1108|70	1	22	.	22	586
slr0460|417	slr0460|417	1	17	.	17	261
slr0748|136	slr0748|136	1	17	.	17	259
slr0748|16	slr0748|16	1	20	.	20	87
slr0748|70	slr0748|70	1	17	.	17	214
slr0748|52	slr0748|52	1	19	.	19	746
slr0748|32	slr0748|32	1	21	.	21	343
sll1109|103	sll1109|103	1	21	.	21	273
sll1109|141	sll1109|141	1	17	.	17	301
sll1109|33	sll1109|33	1	20	.	20	436
sll1109|78	sll1109|78	1	17	.	17	638
sll1109|152	sll1109|152	1	22	.	22	307
sll7044|76	sll7044|76	1	19	.	19	665
sll7044|52	sll7044|52	1	20	.	20	407
sll7044|124	sll7044|124	1	19	.	19	567
sll7044|99	sll7044|99	1	18	.	18	383
sll7044|147	sll7044|147	1	18	.	18	317
sll7047|8	sll7047|8	1	20	.	20	389
sll7047|123	sll7047|123	1	19	.	19	540
sll7047|46	sll7047|46	1	21	.	21	422
sll7047|62	sll7047|62	1	17	.	17	516
sll7047|27	sll7047|27	1	21	.	21	431
htpG|177	htpG|177	1	18	.	18	233
htpG|109	htpG|109	1	20	.	20	889
htpG|124	htpG|124	1	22	.	22	602
htpG|154	htpG|154	1	18	.	18	1142
htpG|220	htpG|220	1	20	.	20	94
slr7058|22	slr7058|22	1	19	.	19	430
slr7058|11	slr7058|11	1	17	.	17	323
slr7058|264	slr7058|264	1	21	.	21	460
slr7058|161	slr7058|161	1	20	.	20	836
slr7059|93	slr7059|93	1	19	.	19	229
slr7059|36	slr7059|36	1	19	.	19	96
slr7059|106	slr7059|106	1	20	.	20	562
slr7059|136	slr7059|136	1	20	.	20	245
slr7059|23	slr7059|23	1	19	.	19	386
chlL|118	chlL|118	1	18	.	18	277
chlL|186	chlL|186	1	17	.	17	436
chlL|170	chlL|170	1	20	.	20	421
chlL|21	chlL|21	1	19	.	19	496
chlL|66	chlL|66	1	21	.	21	388
chlN|19	chlN|19	1	18	.	18	264
chlN|187	chlN|187	1	18	.	18	1325
chlN|72	chlN|72	1	19	.	19	198
chlN|49	chlN|49	1	17	.	17	547
chlN|202	chlN|202	1	20	.	20	358
sll1476|21	sll1476|21	1	22	.	22	328
sll1476|75	sll1476|75	1	17	.	17	399
sll1476|42	sll1476|42	1	21	.	21	439
sll1476|136	sll1476|136	1	19	.	19	243
sll1477|95	sll1477|95	1	17	.	17	158
sll1477|129	sll1477|129	1	17	.	17	220
sll1477|58	sll1477|58	1	19	.	19	220
sll1477|40	sll1477|40	1	22	.	22	358
sll1477|78	sll1477|78	1	18	.	18	518
ssr7035|33	ssr7035|33	1	22	.	22	521
ssr7035|82	ssr7035|82	1	22	.	22	359
ssr7035|116	ssr7035|116	1	18	.	18	337
ssr7035|48	ssr7035|48	1	19	.	19	280
ssr7035|5	ssr7035|5	1	18	.	18	149
pgm|77	pgm|77	1	19	.	19	410
pgm|66	pgm|66	1	17	.	17	478
pgm|10	pgm|10	1	18	.	18	327
pgm|159	pgm|159	1	18	.	18	142
pgm|144	pgm|144	1	17	.	17	330
sll1472|25	sll1472|25	1	21	.	21	385
sll1472|13	sll1472|13	1	18	.	18	619
sll1472|68	sll1472|68	1	20	.	20	352
sll1472|194	sll1472|194	1	20	.	20	328
sll1472|37	sll1472|37	1	18	.	18	335
sll1473|193	sll1473|193	1	21	.	21	510
sll1473|148	sll1473|148	1	17	.	17	67
sll1473|119	sll1473|119	1	20	.	20	138
sll1473|46	sll1473|46	1	22	.	22	93
sll1473|77	sll1473|77	1	20	.	20	324
slr7057|378	slr7057|378	1	17	.	17	281
slr7057|286	slr7057|286	1	17	.	17	311
slr7057|31	slr7057|31	1	17	.	17	247
slr7057|164	slr7057|164	1	22	.	22	559
slr7057|344	slr7057|344	1	19	.	19	198
ppx|61	ppx|61	1	20	.	20	215
ppx|17	ppx|17	1	18	.	18	144
ppx|86	ppx|86	1	20	.	20	183
ppx|29	ppx|29	1	17	.	17	357
ppx|6	ppx|6	1	17	.	17	519
sll7069|35	sll7069|35	1	22	.	22	213
sll7069|121	sll7069|121	1	22	.	22	236
sll7069|96	sll7069|96	1	20	.	20	216
sll7069|46	sll7069|46	1	20	.	20	469
sll7069|19	sll7069|19	1	19	.	19	719
slr0455|190	slr0455|190	1	20	.	20	202
slr0455|223	slr0455|223	1	22	.	22	399
slr0455|241	slr0455|241	1	19	.	19	100
slr0455|85	slr0455|85	1	17	.	17	203
slr0455|131	slr0455|131	1	20	.	20	369
petC3|126	petC3|126	1	21	.	21	252
petC3|100	petC3|100	1	22	.	22	382
petC3|85	petC3|85	1	21	.	21	1274
petC3|70	petC3|70	1	17	.	17	523
petC3|22	petC3|22	1	20	.	20	638
slr0456|127	slr0456|127	1	20	.	20	348
slr0456|85	slr0456|85	1	20	.	20	229
slr0456|230	slr0456|230	1	19	.	19	381
slr0456|157	slr0456|157	1	20	.	20	130
slr0456|100	slr0456|100	1	20	.	20	573
degT|49	degT|49	1	20	.	20	158
degT|8	degT|8	1	21	.	21	347
degT|130	degT|130	1	21	.	21	379
degT|20	degT|20	1	17	.	17	269
degT|35	degT|35	1	17	.	17	113
slr0599|185	slr0599|185	1	21	.	21	208
slr0599|153	slr0599|153	1	21	.	21	627
slr0599|7	slr0599|7	1	17	.	17	812
slr0599|106	slr0599|106	1	21	.	21	371
slr0599|94	slr0599|94	1	21	.	21	320
sll7050|111	sll7050|111	1	21	.	21	283
sll7050|32	sll7050|32	1	22	.	22	111
sll7050|91	sll7050|91	1	22	.	22	163
sll7050|10	sll7050|10	1	19	.	19	268
sll7050|43	sll7050|43	1	17	.	17	113
slr0594|173	slr0594|173	1	21	.	21	330
slr0594|195	slr0594|195	1	20	.	20	355
slr0594|128	slr0594|128	1	20	.	20	542
slr0594|31	slr0594|31	1	17	.	17	225
slr0594|212	slr0594|212	1	17	.	17	565
slr0596|102	slr0596|102	1	17	.	17	175
slr0596|40	slr0596|40	1	17	.	17	315
slr0596|6	slr0596|6	1	19	.	19	318
slr0596|55	slr0596|55	1	22	.	22	134
slr0596|88	slr0596|88	1	18	.	18	106
slr0459|15	slr0459|15	1	17	.	17	122
slr0459|171	slr0459|171	1	18	.	18	459
slr0459|54	slr0459|54	1	20	.	20	160
slr0459|122	slr0459|122	1	20	.	20	561
slr0459|145	slr0459|145	1	21	.	21	818
slr0591|189	slr0591|189	1	19	.	19	398
slr0591|88	slr0591|88	1	22	.	22	478
slr0591|21	slr0591|21	1	17	.	17	297
slr0591|56	slr0591|56	1	22	.	22	826
slr0591|73	slr0591|73	1	21	.	21	191
slr0592|10	slr0592|10	1	20	.	20	285
slr0592|22	slr0592|22	1	17	.	17	308
slr0592|130	slr0592|130	1	22	.	22	264
slr0592|48	slr0592|48	1	22	.	22	79
slr0592|119	slr0592|119	1	20	.	20	251
slr0593|106	slr0593|106	1	20	.	20	461
slr0593|169	slr0593|169	1	18	.	18	339
slr0593|157	slr0593|157	1	17	.	17	334
slr0593|67	slr0593|67	1	17	.	17	427
slr0593|214	slr0593|214	1	17	.	17	500
slr0590|43	slr0590|43	1	17	.	17	280
slr0590|144	slr0590|144	1	22	.	22	181
slr0590|172	slr0590|172	1	22	.	22	726
slr0590|224	slr0590|224	1	18	.	18	469
slr0590|155	slr0590|155	1	20	.	20	1189
slr0610|143	slr0610|143	1	22	.	22	315
slr0610|118	slr0610|118	1	18	.	18	179
slr0610|270	slr0610|270	1	17	.	17	181
slr0610|241	slr0610|241	1	19	.	19	469
slr0610|158	slr0610|158	1	17	.	17	355
slr1186|130	slr1186|130	1	17	.	17	364
slr1186|13	slr1186|13	1	20	.	20	727
slr1186|112	slr1186|112	1	20	.	20	464
slr1186|95	slr1186|95	1	18	.	18	123
slr1186|52	slr1186|52	1	17	.	17	259
slr1187|40	slr1187|40	1	21	.	21	155
slr1187|13	slr1187|13	1	22	.	22	473
slr1187|28	slr1187|28	1	18	.	18	299
slr1187|76	slr1187|76	1	18	.	18	474
slr1187|92	slr1187|92	1	17	.	17	118
ssl7022|135	ssl7022|135	1	20	.	20	307
ssl7020|124	ssl7020|124	1	17	.	17	306
ssl7020|111	ssl7020|111	1	18	.	18	335
slr1183|235	slr1183|235	1	22	.	22	201
slr1183|421	slr1183|421	1	22	.	22	381
slr1183|280	slr1183|280	1	21	.	21	174
slr1183|193	slr1183|193	1	21	.	21	334
slr1183|539	slr1183|539	1	17	.	17	364
slr0756|121	slr0756|121	1	22	.	22	162
slr0756|138	slr0756|138	1	18	.	18	168
slr0756|243	slr0756|243	1	22	.	22	180
slr0756|33	slr0756|33	1	20	.	20	1042
slr0756|181	slr0756|181	1	20	.	20	214
slr0757|121	slr0757|121	1	20	.	20	246
slr0757|150	slr0757|150	1	17	.	17	236
slr0757|107	slr0757|107	1	21	.	21	265
slr0757|92	slr0757|92	1	19	.	19	53
slr0757|53	slr0757|53	1	21	.	21	231
ssr7040|8	ssr7040|8	1	22	.	22	152
ssr7040|195	ssr7040|195	1	17	.	17	890
ssr7040|142	ssr7040|142	1	19	.	19	386
ssr7040|61	ssr7040|61	1	22	.	22	209
ssr7040|48	ssr7040|48	1	20	.	20	519
slr0755|187	slr0755|187	1	19	.	19	129
slr0755|138	slr0755|138	1	20	.	20	881
slr0755|337	slr0755|337	1	22	.	22	109
slr0755|21	slr0755|21	1	19	.	19	162
slr0755|421	slr0755|421	1	22	.	22	75
slr1189|204	slr1189|204	1	22	.	22	199
slr1189|217	slr1189|217	1	17	.	17	576
slr1189|29	slr1189|29	1	17	.	17	969
slr1189|60	slr1189|60	1	20	.	20	282
slr1189|118	slr1189|118	1	18	.	18	604
sll0451|201	sll0451|201	1	18	.	18	538
sll0451|160	sll0451|160	1	20	.	20	395
sll0451|146	sll0451|146	1	18	.	18	90
sll0451|68	sll0451|68	1	19	.	19	797
sll0451|215	sll0451|215	1	17	.	17	524
slr0751|124	slr0751|124	1	18	.	18	153
slr0751|135	slr0751|135	1	18	.	18	630
slr0751|71	slr0751|71	1	20	.	20	206
slr0751|86	slr0751|86	1	17	.	17	459
slr0751|60	slr0751|60	1	19	.	19	372
slr0758|111	slr0758|111	1	22	.	22	234
slr0758|9	slr0758|9	1	22	.	22	308
slr0758|32	slr0758|32	1	19	.	19	356
slr0758|127	slr0758|127	1	20	.	20	407
slr0758|142	slr0758|142	1	18	.	18	977
rfbA2|181	rfbA2|181	1	19	.	19	845
rfbA2|34	rfbA2|34	1	19	.	19	545
rfbA2|83	rfbA2|83	1	17	.	17	653
rfbA2|15	rfbA2|15	1	19	.	19	416
rfbA2|205	rfbA2|205	1	18	.	18	538
ssl7021|127	ssl7021|127	1	18	.	18	259
sll1482|10	sll1482|10	1	17	.	17	623
sll1482|137	sll1482|137	1	21	.	21	328
sll1482|23	sll1482|23	1	21	.	21	439
sll1482|118	sll1482|118	1	17	.	17	307
sll1482|181	sll1482|181	1	17	.	17	259
ssr7017|238	ssr7017|238	1	22	.	22	291
ssr7017|249	ssr7017|249	1	18	.	18	522
ssr7017|26	ssr7017|26	1	20	.	20	128
im30_2|46	im30_2|46	1	21	.	21	352
im30_2|72	im30_2|72	1	18	.	18	279
im30_2|83	im30_2|83	1	21	.	21	310
im30_2|232	im30_2|232	1	17	.	17	237
im30_2|202	im30_2|202	1	18	.	18	263
sll7009|139	sll7009|139	1	21	.	21	362
sll7009|123	sll7009|123	1	18	.	18	446
sll7009|49	sll7009|49	1	21	.	21	443
sll7009|19	sll7009|19	1	22	.	22	266
sll7009|31	sll7009|31	1	18	.	18	225
sll0563|75	sll0563|75	1	19	.	19	285
sll0563|126	sll0563|126	1	17	.	17	319
sll0563|162	sll0563|162	1	22	.	22	668
sll0563|7	sll0563|7	1	17	.	17	234
sll0563|204	sll0563|204	1	22	.	22	390
sll7027|64	sll7027|64	1	18	.	18	477
sll7027|33	sll7027|33	1	18	.	18	83
sll7027|112	sll7027|112	1	17	.	17	462
sll7027|46	sll7027|46	1	21	.	21	300
sll7027|18	sll7027|18	1	19	.	19	638
slr0609|43	slr0609|43	1	19	.	19	159
slr0609|14	slr0609|14	1	22	.	22	459
slr0609|63	slr0609|63	1	17	.	17	928
slr0609|348	slr0609|348	1	20	.	20	365
slr0609|205	slr0609|205	1	17	.	17	345
sll0565|173	sll0565|173	1	17	.	17	420
sll0565|21	sll0565|21	1	18	.	18	492
sll0565|140	sll0565|140	1	20	.	20	260
sll0565|115	sll0565|115	1	18	.	18	422
sll0565|184	sll0565|184	1	21	.	21	365
sll0564|37	sll0564|37	1	20	.	20	413
sll0564|58	sll0564|58	1	21	.	21	491
sll0564|101	sll0564|101	1	22	.	22	378
sll0564|73	sll0564|73	1	22	.	22	125
sll0564|85	sll0564|85	1	17	.	17	148
slr0605|103	slr0605|103	1	22	.	22	626
slr0605|123	slr0605|123	1	19	.	19	364
slr0605|32	slr0605|32	1	17	.	17	298
slr0605|82	slr0605|82	1	20	.	20	365
slr0605|62	slr0605|62	1	21	.	21	378
slr0606|53	slr0606|53	1	19	.	19	259
slr0606|83	slr0606|83	1	21	.	21	337
slr0606|114	slr0606|114	1	22	.	22	641
slr0606|64	slr0606|64	1	19	.	19	224
slr0606|8	slr0606|8	1	17	.	17	473
slr0449|94	slr0449|94	1	18	.	18	834
slr0449|201	slr0449|201	1	17	.	17	753
slr0449|12	slr0449|12	1	20	.	20	686
slr0449|285	slr0449|285	1	19	.	19	500
slr0449|167	slr0449|167	1	19	.	19	518
slr0600|85	slr0600|85	1	17	.	17	428
slr0600|146	slr0600|146	1	20	.	20	437
slr0600|103	slr0600|103	1	18	.	18	480
slr0600|28	slr0600|28	1	22	.	22	577
slr0600|10	slr0600|10	1	20	.	20	212
slr0601|15	slr0601|15	1	17	.	17	945
slr0601|76	slr0601|76	1	20	.	20	561
slr0601|65	slr0601|65	1	19	.	19	142
slr0601|106	slr0601|106	1	20	.	20	562
slr0601|4	slr0601|4	1	17	.	17	298
slr0602|43	slr0602|43	1	19	.	19	289
slr0602|31	slr0602|31	1	20	.	20	568
slr0602|7	slr0602|7	1	19	.	19	86
slr0602|100	slr0602|100	1	18	.	18	212
slr0602|19	slr0602|19	1	22	.	22	429
slr7082|201	slr7082|201	1	20	.	20	315
slr7082|14	slr7082|14	1	20	.	20	746
slr7082|107	slr7082|107	1	20	.	20	632
slr7082|92	slr7082|92	1	17	.	17	273
slr7082|138	slr7082|138	1	22	.	22	711
ssl7053|31	ssl7053|31	1	21	.	21	708
ssl7053|19	ssl7053|19	1	22	.	22	941
ssl7053|50	ssl7053|50	1	21	.	21	656
ssl7053|94	ssl7053|94	1	20	.	20	405
ssl7053|63	ssl7053|63	1	20	.	20	285
sll1107|103	sll1107|103	1	21	.	21	517
sll1107|119	sll1107|119	1	18	.	18	310
sll1107|184	sll1107|184	1	18	.	18	493
sll1107|158	sll1107|158	1	22	.	22	562
sll1107|270	sll1107|270	1	17	.	17	334
ssl7051|17	ssl7051|17	1	21	.	21	158
ssl7051|76	ssl7051|76	1	20	.	20	355
ssl7051|59	ssl7051|59	1	18	.	18	1034
ssl7051|125	ssl7051|125	1	17	.	17	562
ssl7051|184	ssl7051|184	1	22	.	22	431
sll0448|84	sll0448|84	1	18	.	18	206
sll0448|333	sll0448|333	1	17	.	17	295
sll0448|175	sll0448|175	1	21	.	21	293
sll0448|322	sll0448|322	1	19	.	19	255
sll0448|346	sll0448|346	1	18	.	18	582
sll0449|441	sll0449|441	1	20	.	20	431
sll0449|222	sll0449|222	1	18	.	18	358
sll0449|210	sll0449|210	1	22	.	22	388
sll0449|472	sll0449|472	1	22	.	22	272
sll0449|258	sll0449|258	1	20	.	20	105
sll0444|22	sll0444|22	1	22	.	22	498
sll0444|152	sll0444|152	1	22	.	22	243
sll0444|72	sll0444|72	1	17	.	17	262
sll0444|99	sll0444|99	1	18	.	18	226
sll0444|112	sll0444|112	1	19	.	19	221
sll0445|130	sll0445|130	1	18	.	18	205
sll0445|200	sll0445|200	1	21	.	21	223
sll0445|255	sll0445|255	1	22	.	22	183
sll0445|167	sll0445|167	1	21	.	21	186
sll0445|68	sll0445|68	1	19	.	19	427
sll0446|95	sll0446|95	1	19	.	19	386
sll0446|73	sll0446|73	1	17	.	17	148
sll0446|57	sll0446|57	1	20	.	20	603
sll0446|130	sll0446|130	1	22	.	22	137
sll0446|8	sll0446|8	1	19	.	19	371
sll0447|347	sll0447|347	1	22	.	22	632
sll0447|301	sll0447|301	1	20	.	20	324
sll0447|495	sll0447|495	1	17	.	17	126
sll0447|633	sll0447|633	1	20	.	20	427
lepA|67	lepA|67	1	22	.	22	687
lepA|37	lepA|37	1	22	.	22	220
lepA|56	lepA|56	1	20	.	20	617
lepA|20	lepA|20	1	18	.	18	392
lepA|4	lepA|4	1	17	.	17	553
sll0441|73	sll0441|73	1	22	.	22	865
sll0441|255	sll0441|255	1	19	.	19	420
sll0441|663	sll0441|663	1	19	.	19	167
sll0441|761	sll0441|761	1	20	.	20	275
sll0441|301	sll0441|301	1	20	.	20	203
sll0442|316	sll0442|316	1	17	.	17	171
sll0442|201	sll0442|201	1	19	.	19	369
sll0442|171	sll0442|171	1	20	.	20	839
sll0442|292	sll0442|292	1	19	.	19	230
sll0442|248	sll0442|248	1	22	.	22	65
sll0443|43	sll0443|43	1	22	.	22	434
sll0443|166	sll0443|166	1	18	.	18	479
sll0443|140	sll0443|140	1	17	.	17	574
sll0443|86	sll0443|86	1	21	.	21	227
sll0443|198	sll0443|198	1	21	.	21	353
sll1550|148	sll1550|148	1	21	.	21	565
sll1550|202	sll1550|202	1	20	.	20	328
sll1550|172	sll1550|172	1	22	.	22	666
sll1550|292	sll1550|292	1	18	.	18	251
sll1550|88	sll1550|88	1	22	.	22	651
sll1552|9	sll1552|9	1	22	.	22	325
sll1552|301	sll1552|301	1	19	.	19	252
sll1552|138	sll1552|138	1	17	.	17	983
sll1552|216	sll1552|216	1	17	.	17	622
sll1552|59	sll1552|59	1	22	.	22	766
sll0576|50	sll0576|50	1	22	.	22	476
sll0576|208	sll0576|208	1	22	.	22	599
sll0576|22	sll0576|22	1	18	.	18	594
sll0576|173	sll0576|173	1	17	.	17	141
sll0576|110	sll0576|110	1	19	.	19	286
slr0458|52	slr0458|52	1	20	.	20	25
slr0458|68	slr0458|68	1	21	.	21	289
slr0458|111	slr0458|111	1	18	.	18	259
slr0458|133	slr0458|133	1	18	.	18	515
slr0458|29	slr0458|29	1	20	.	20	275
rfbB4|240	rfbB4|240	1	17	.	17	312
rfbB4|205	rfbB4|205	1	19	.	19	753
rfbB4|61	rfbB4|61	1	20	.	20	543
rfbB4|187	rfbB4|187	1	20	.	20	366
rfbB4|114	rfbB4|114	1	17	.	17	218
cpcG2|9	cpcG2|9	1	20	.	20	250
cpcG2|94	cpcG2|94	1	17	.	17	384
cpcG2|52	cpcG2|52	1	22	.	22	279
cpcG2|27	cpcG2|27	1	22	.	22	747
cpcG2|106	cpcG2|106	1	18	.	18	247
slr1571|22	slr1571|22	1	18	.	18	509
slr1571|127	slr1571|127	1	17	.	17	211
slr1571|76	slr1571|76	1	20	.	20	406
slr1571|40	slr1571|40	1	20	.	20	365
slr1571|97	slr1571|97	1	20	.	20	706
slr1583|70	slr1583|70	1	18	.	18	388
slr1583|136	slr1583|136	1	21	.	21	390
slr1583|16	slr1583|16	1	18	.	18	366
slr1583|202	slr1583|202	1	20	.	20	335
slr1583|112	slr1583|112	1	20	.	20	901
psbA1|113	psbA1|113	1	22	.	22	324
psbA1|195	psbA1|195	1	22	.	22	312
psbA1|35	psbA1|35	1	19	.	19	509
psbA1|80	psbA1|80	1	20	.	20	977
psbA1|168	psbA1|168	1	22	.	22	379
sll7003|236	sll7003|236	1	20	.	20	234
sll7003|67	sll7003|67	1	18	.	18	676
sll7003|187	sll7003|187	1	22	.	22	59
sll7003|31	sll7003|31	1	19	.	19	519
sll7003|127	sll7003|127	1	20	.	20	799
ama2|83	ama2|83	1	21	.	21	71
ama2|47	ama2|47	1	18	.	18	168
ama2|70	ama2|70	1	22	.	22	403
ama2|119	ama2|119	1	22	.	22	1376
ama2|95	ama2|95	1	22	.	22	219
purK|72	purK|72	1	20	.	20	276
purK|49	purK|49	1	21	.	21	704
purK|103	purK|103	1	20	.	20	316
purK|61	purK|61	1	22	.	22	282
purK|16	purK|16	1	19	.	19	271
slr1584|65	slr1584|65	1	20	.	20	175
slr1584|76	slr1584|76	1	22	.	22	193
slr1584|43	slr1584|43	1	21	.	21	124
slr1584|88	slr1584|88	1	17	.	17	497
slr1584|30	slr1584|30	1	22	.	22	394
purH|74	purH|74	1	22	.	22	456
purH|31	purH|31	1	22	.	22	307
purH|110	purH|110	1	21	.	21	303
purH|130	purH|130	1	18	.	18	194
purH|44	purH|44	1	20	.	20	465
leuC|70	leuC|70	1	22	.	22	187
leuC|92	leuC|92	1	20	.	20	209
leuC|121	leuC|121	1	17	.	17	315
leuC|109	leuC|109	1	17	.	17	434
leuC|162	leuC|162	1	21	.	21	602
sll7030|287	sll7030|287	1	22	.	22	660
sll7030|255	sll7030|255	1	22	.	22	327
sll7030|237	sll7030|237	1	22	.	22	971
sll7030|217	sll7030|217	1	22	.	22	315
